sample,feature,y_1,y_2,y_3,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79,x_80,x_81,x_82,x_83,x_84,x_85,x_86,x_87,x_88,x_89,x_90,x_91,x_92,x_93,x_94,x_95,x_96,x_97,x_98,x_99,x_100
15,4,0.0,0.0,1.0,4.909359027703322,-13.023505155725198,3.978584416300126,33.44258615501101,53.588039627895746,37.44461756641506,16.6095934838545,11.324911232534037,29.42871528882722,21.691050413949842,-2.190450216918062,-24.88140618811265,8.154054452640366,49.74269840063966,56.00144499469473,36.06799029200764,12.944835721552053,21.697604661338364,23.159490641426196,22.447658290203684,-5.120567221920093,-18.256854795048234,-6.190561904005074,44.791439982410644,55.40140001725763,27.239256180932994,11.440028349068678,14.055954585085523,25.417974724151705,9.496828554368467,-2.0091986682992378,-23.116892679368483,16.22175782174697,44.88486665128436,68.7209238165322,17.21677647683302,25.459027649392638,10.422721557545628,27.86844687011318,0.009113739377871966,-3.2613694565594837,-11.4667474638426,17.792293884735788,50.11188258299821,54.38001654173863,33.78649004885639,12.736810434745655,19.810588530099285,29.86394230359157,15.299832461832178,-11.080555675209274,-17.308052518454588,38.49163593403979,50.80635135247567,55.70409205067716,30.07495024232182,15.692166479766001,14.296358844527951,27.604583337313507,14.830487743846495,-20.9977097813331,-9.930074389990398,23.861569572932865,39.47330118175363,42.28254810542593,22.096728799127952,5.4906239777028185,5.452445982278562,24.68186060841621,-2.1380097550509642,-11.873229288955258,3.106256980725549,24.04697361353208,50.22942183526415,45.92973843531919,24.349749849371513,15.166225980673882,23.720891714799325,22.696760298952427,4.8258509378760035,-14.110644100096318,-0.9075288237080157,39.969763221405415,53.2594313512989,48.97961092430941,15.446658421668474,9.142530924219228,23.815549097158986,17.82052606314891,12.995045317673924,-15.638529460507554,19.516295448061513,34.881446241089286,53.458374709086264,33.531500960357505,17.931385183299824,19.431987131610718,29.09918228992056,18.92372754633567,3.342333172499932
15,5,0.0,0.0,1.0,0.9831011032907472,-17.09109711881832,5.143977795817924,39.68955327379723,58.955376234370895,32.26684419357112,21.80522654492836,16.19911913584505,36.77634179013236,21.267913860589214,-10.149105613003666,-11.95424523630725,10.620718162347675,46.59829190200988,54.70994855025934,31.921872386480437,16.28456224254547,28.35284521128724,1.538402329917254,20.451883217776718,-2.788842826899874,-17.60426030737743,11.790753793110746,35.58216040261067,73.04015890886141,34.43844441885173,17.188824057553294,18.886316043395368,35.868162677230686,11.948665648711994,-3.221667527778867,-19.54741147508635,12.796370466055134,47.37565113445796,51.57928156344315,34.69625997648966,9.288634479292593,9.431901566646044,26.057532753682576,10.691630695925223,-4.524307385295406,-12.14624905935049,19.809128399611573,43.20627608890841,46.112347298972196,25.51057495728157,10.788222053752053,17.800324530590075,25.50794054252676,12.43073044005957,4.905491609907179,-10.066501917135676,22.68327940986977,63.433728619071864,52.07785977388472,30.942727447025035,12.707057002125683,20.28611649211903,25.233422405485378,9.617534008618623,-23.877788879643088,-8.237238191462604,27.889267910672995,55.70337137282578,65.79679815175305,24.15212568820426,11.402694763734404,15.782443670891725,19.639304423114964,1.4746052632855244,-13.774827144595422,2.7958523314289305,31.095496614074893,42.78578518181324,55.883917179578724,50.331090119735514,17.730481724502773,26.93288136089996,22.419989898825115,17.759248117883942,-10.750514002659775,-0.13705569616066882,23.620863854003034,55.99616398809732,43.01301350064179,13.741469452430032,2.6146321398510217,21.922376119427767,32.1686229278621,1.5637743297791769,-15.51470708240677,-0.9172146639578549,36.27944949770496,57.303261245436936,40.86814751918382,19.396364419754136,14.285120948855328,19.916863468760315,35.539567533412914,6.229159438231862
16,1,0.0,1.0,0.0,25.590503380955358,2.7078673427255247,7.299579099456599,31.523213326333714,35.721057333366,20.05631707086743,1.346877215809966,4.259349186014589,33.89386365500903,34.04860145318614,20.019309692876202,5.189383139887346,1.9826661619692825,39.67298022436859,38.95920309551418,8.467444483528741,0.03342420332088851,14.1645682755651,16.515746474853316,40.13443346990622,17.94252037643408,4.31372741886406,4.423240165590476,36.175965615424126,38.10055856688692,7.324744395797119,2.213419194702509,11.852318233693918,33.11202022668259,25.841518261891466,-1.3997375732405875,6.854484961594717,17.470922532007258,39.70932884524663,23.952948300136104,15.296298334592484,0.8780311098188625,18.915624383378574,38.68196129642053,27.59790592175022,10.371890148614407,-0.06921678308864215,18.43972177332658,45.38740741329182,27.338490497044354,13.610058315857788,0.9238768219889462,18.643343066868805,37.69559576801914,36.73359229282198,6.741586593760871,0.9233744683321745,28.085239048916716,43.39667489282634,34.46754280383784,19.04204529217231,3.2586830821806902,24.853123717833284,41.73052386635198,16.288182357493483,4.327413220130087,-8.318309277635558,26.66809243110747,40.0157789074916,25.59668286908392,7.193668658154564,2.2021029746671608,17.427481072760965,61.09323893870918,28.580419061357247,5.086318554829158,2.7497020830092898,20.829777158722923,36.65036321273631,32.528472467224375,1.4130557227848777,-0.5357148453103031,24.236809062813414,44.96061792058795,25.942456595845893,2.6412654051497917,7.849331348420174,22.86802984810969,40.80270218589241,10.07710560179326,7.310153191746955,5.998503588587383,35.99851619675552,27.953092699298114,20.72994096804738,11.43025167708458,5.919582813879959,36.60805153557618,33.18699659518968,17.44906640076301,-7.637433022204371,13.279450294952625,41.91379695641381,32.22343575394707,21.861442171501494
16,2,0.0,1.0,0.0,24.47461936786801,3.354946158061623,13.425939999567568,28.908741197327984,49.71981253312622,11.771654647100549,1.6278671072885174,10.111411700971955,36.77876037693699,35.84675283914944,16.160510293675713,-0.16750378598290205,4.766171962788697,33.77935783536888,36.039329436010405,13.726652896827403,3.316933488291931,12.654475821151904,39.08125194345884,38.48401578454945,27.381030595954975,-5.522865593403437,10.6116728275542,32.13194280990627,35.665237202363315,11.700174486719252,-0.6231089983458399,17.359526281047337,33.19458555470881,42.07840478710932,15.05962695457585,1.149651797922688,14.367826821170368,34.22603278197677,46.415080834581154,13.774887252148009,1.64254219513668,22.533480307892688,38.79817338458833,27.98700436939246,11.360365017541675,1.6243952858253836,24.62992068019592,37.246738097157504,24.097483207956962,8.554061929136873,-0.12253095892788246,14.63460391786774,45.19214327991932,42.16394244716819,-1.1138422013565812,3.1167170157808592,22.06837447577407,39.40260908174983,34.643893643655765,-5.230111976337552,-0.9170968753293032,27.152352371124763,43.37938872510774,26.417715992921284,6.707624734224543,2.905383063261663,25.554614362032538,60.32990076429196,18.983933715731546,4.5806240195131736,2.7204682219750373,24.85664041735374,40.29922421483113,22.799951932125985,8.754689359002478,5.888425610417304,27.556982740461056,39.05008817419057,28.634420338820586,16.12104400876127,9.871815488174446,21.586002178641845,32.91693273867285,31.566638270536917,-2.4476251056889833,-0.21273947592883413,27.467677019330253,34.591482628168116,22.824681416279436,0.7713388600485831,3.125481274508937,30.056200439952587,40.5393028033119,23.276336958624135,3.452787487048094,9.075311994141117,17.53373875519876,39.33135159628159,23.27173634550915,1.7640880771538427,13.290687108424676,32.79390571686236,39.381261769474065,28.52546326626088
16,3,0.0,1.0,0.0,20.471865036356512,0.9746283474526647,15.740521817345545,34.00082588019593,38.22227233785108,26.326386937527023,-6.672056981356395,22.786750251849654,28.56941956414371,31.340358922265132,12.38001381036506,8.363459186627713,8.22526396599503,30.200384982263973,37.05054607746225,2.175218366355498,11.71037358529418,2.4334637519414546,42.64575975198056,41.21047273263489,15.472108911054534,0.20116880098444195,12.809753376163503,51.95598572830613,42.96479682670181,12.007843031796934,7.361216154193711,12.208601375035997,42.96328908602491,36.813709332269795,5.620027294187834,-3.7747297939506432,15.161455175520539,33.63898488287567,30.0864345171684,6.501040506566166,-8.938732058001774,19.767364380738144,45.055030649058935,37.749566599209736,8.467526893320855,4.580774763780007,17.983986347038947,27.959929264382822,32.27307215911201,3.4128656379239324,-8.157805933131163,13.255801247448394,38.43435755770958,39.074155836503735,5.254843144346412,11.526939421215406,24.01513204875994,39.82761159453165,27.372282426190015,-3.0843432802003186,-4.452524534506055,26.58056718932749,48.21165763324734,29.174253693757024,6.419956954131384,-8.595951363065655,22.205147624207708,40.37000660542423,25.158792656517168,-7.119339423906181,-3.6837867676731193,21.39798151365486,34.65299695864201,32.812579098989055,16.191015489388597,17.78170215807956,24.702990294878514,39.19629364469766,29.82784512196761,1.9416919684657097,0.9256784438854173,21.540058608154816,44.1421255164714,19.901914088008354,8.498405829242511,4.028779140619477,23.001891630555534,43.03371371831095,25.739403885925853,-3.505416634715849,-9.188771361582063,28.656421415537192,44.05752127765337,20.980905173115826,-19.733772040475927,3.8361439198590963,33.48230751723945,37.90602012080623,26.35273074349222,5.104990800614738,7.075704221698473,26.357655407548613,35.30954531624987,19.3300614206748
16,4,0.0,1.0,0.0,17.794018486833437,4.697993046095595,5.606238539764216,37.67248598291493,48.45585960976244,14.703767561184328,0.40765207299633843,5.295480776839579,28.986398988206442,35.4929850714175,17.46505975924845,5.574660918016037,29.763181784404235,29.454354783364522,29.059398383992878,19.853965222543483,-20.583485434435673,10.949776124868672,41.077039894168884,28.82686779511768,14.43508506042348,0.0016180746959021906,15.523877646247055,35.487708285497604,36.23943890494121,12.180059023670825,-0.5096414990362734,13.894047122612694,29.824759904384415,44.17824488555581,5.782839264336327,-1.3114891930966397,22.415207317342634,23.911157065577353,28.812896571192017,11.336962691082634,0.19612268858872403,1.8747340454705395,27.529574621157362,21.59046186525822,11.206553874868359,8.094242026258755,19.37452549722873,20.52966631849382,29.162183072969498,8.661166482811652,0.6585822903245732,13.459944427633735,35.84870254343948,34.37767689220829,28.090464522359106,4.234268731814851,16.983099051348944,38.20359251003074,29.838211735898792,1.751392179346377,7.626760702626651,25.089440088912163,41.03690779633841,31.487995402287723,2.234478564078944,6.342973443323114,34.14915037981596,42.64978613299675,32.067906988971345,6.340426642723284,2.0284639443581285,14.174482858456722,35.64923467018863,30.532948697792875,13.139891179309327,-5.968934906005421,23.67335381993486,43.7566547049458,26.990615816862995,1.913208680791743,12.993552164289982,33.00981056685693,56.16946426862426,23.498999975505164,-6.194043823476681,5.9193893959658235,39.30609357348358,40.541950472671296,28.22344683083868,5.223127349496734,-4.923303113305616,20.34169425692164,33.79788702540723,19.791968887229615,9.41635219356369,1.8390416834926828,5.592195151681814,30.630982085594795,16.492691096137598,12.13256679242361,0.04891244866559141,20.689651519410514,29.27594862057856,20.05241122734435
16,5,0.0,1.0,0.0,16.074590262084072,4.8467315748246556,11.549784828683809,32.391811487239636,39.476443998023484,16.452530582945066,-5.690737523257671,5.697527927166888,32.42802002034675,43.36417659417561,16.499286774936344,1.279413225836985,5.416911608083149,34.19869126201986,37.40620531780874,-10.91202999380976,0.3527818243975249,8.128638161184224,29.869907161661008,38.71813694919761,23.27884766414046,0.07140804969278497,20.661265543112158,49.520069829732684,36.02046928412262,15.14522614021455,1.639931972329578,19.132970583261265,34.97615190125437,39.12153659635787,21.740928484006183,0.700961838313022,25.44963090787325,39.39909653122843,26.148743212357807,11.603905265548706,7.631401936462399,19.2817354036798,33.529493388386,32.80721103384638,22.597820975062383,7.117852318898202,3.280371631155772,36.181676067931825,36.684417148287146,8.14054309057282,-1.0380457129307767,19.767192795947878,37.42435743846563,30.34003546788737,10.920516938297482,3.149154666688686,21.34697294944538,46.93151272161233,30.177953063160604,7.481941290792528,-0.21491253631189822,19.904612847978363,43.527789516592925,36.81152804442132,7.681563967825511,3.2444948025172042,16.54113441205417,42.751327942876514,32.31843320314616,4.333217293668932,2.8545539473161896,36.745326169013985,40.28581284620655,25.78733870984618,4.480565705053643,3.822552628776893,30.47252863130914,32.032778611286986,31.325502918370603,3.8857591710284978,1.3803189385689394,28.6622830579438,42.388272788761164,18.875211755105852,5.60919147191996,13.339368788089317,22.87613906516925,40.95100157243081,23.607465189899237,2.428316014022617,5.579293918973399,26.439070779618497,42.353006978122245,23.23338669658466,5.9641517748211905,11.778095747667624,42.88559120246431,34.850534205166596,31.93076150063459,4.651154938956119,8.028608432444043,31.850478107917912,38.378301285650494,4.1011014159259656
17,1,0.0,0.0,1.0,0.25792940367952144,-16.67742907450467,8.395982918585187,43.062770850318245,51.28335967865799,38.93813381252583,14.253161221277097,27.162251346528507,19.4907966461114,18.428835745148863,-6.417427439594679,-16.67550230821439,3.9577821431466815,31.964226489454177,52.676579223277145,39.85874573967715,10.670938734509189,15.560284303632763,27.255862911317248,29.35775770220232,-4.786609920633345,-5.111518177825564,12.826335072828629,43.92534761582259,53.031159652711025,34.783499732524284,7.894780598042985,17.027635742714633,26.218553531591727,15.668257609387926,-13.180665608074758,-15.168537243235777,9.387838408556425,49.24785723761183,45.442966998189384,23.861757181205476,13.879474540926275,35.86314743593668,27.638342028394092,0.9978266843851173,-9.578155326508346,-23.75943331877378,12.490460063219428,49.414123140470075,50.950510384657996,23.20726664371617,0.6094144747155852,20.062389073914698,28.094596723650177,-1.605677565515819,-12.295002823945051,-5.527347524112634,20.03287414271749,51.145016275610914,51.863887970408115,28.60886148210776,15.533069919547735,26.681224111611723,26.09186943350162,9.079302263690845,-15.67855594469718,-16.079303622431567,27.018934155779892,55.02894023660702,49.15140815553902,23.41456308781998,24.781837224039094,27.844954789641527,25.606144208503125,8.544892153114834,-13.924746631995943,-7.07674628686493,30.01679440292228,52.04402597617484,39.891689962757894,25.564949608869753,12.951025521712005,26.739154468837167,25.216060126672083,15.732169098073102,-6.603276201472895,-9.682756606275708,38.27598907336439,55.311721725270814,39.83481880628002,14.46764618481267,8.96848789088547,24.47616289652491,21.99990920760852,-4.831940947960943,-1.978356287449234,6.841565486551766,32.86600264156332,49.4787730118642,47.89316496905725,26.34039756138804,10.275856304687853,26.011686718397645,23.514689563539186,1.5881152750511467
17,2,0.0,0.0,1.0,0.8178145836606758,-16.46978820815365,-0.5647430663969777,32.580872476360966,56.76421568510109,35.9947886297371,18.757061777832746,9.239113505727742,26.177072567852672,22.039498329309055,8.745401738539673,-22.90008368416023,3.9637051195941506,40.72424613225162,47.78527108489669,34.07243432976778,11.938594693353608,16.537167244638578,28.42833384732448,15.359737546543037,-3.427131076629469,-10.690872493489689,16.79102783607936,45.9551155920713,58.95487075305773,35.729751204504865,15.346777028364015,16.176366098969318,18.57797230607388,17.38977195196058,-4.883247617068162,-14.151479049049724,16.500546649742617,46.27572313047893,53.57580189321721,32.585221820418106,13.659378263331995,8.671918644853694,32.20053660456743,20.15632942536308,-13.667783739167488,-3.9227546175438963,16.01202203426094,45.55184217085409,52.045885567918596,32.85791650045789,13.267410107264372,14.859301665339043,26.777889315004654,0.5639547682882142,4.983748840011851,-3.984651010930783,26.132992516822306,52.69430599857102,53.086435786895564,14.346494929867447,13.219928106247574,16.93075784989176,12.493001098155867,3.872863453422296,-4.1004887680325535,-0.049795042607438944,24.84012820578403,45.21111284362764,49.495033068332276,23.98905352973386,18.604305853472145,32.05232223986098,33.11119826738001,4.574190638213642,-17.38658670312901,-21.662697240932403,38.874821070623476,53.85995644929964,48.4526876253003,34.31649237392469,17.866748579725375,19.667505640922478,26.636857794851924,1.2052954376034273,-23.637642587248003,-15.699992054318043,35.86575708181395,54.80995732833782,40.67038818910891,19.26131370608871,13.896669306201096,23.769552095012447,30.505866806944915,8.856508972431271,-17.92333621934817,0.4409583898880475,37.3006242338107,60.347047039807165,42.302392661101706,12.162918775466117,26.8691437393979,24.343406843600036,21.01045773652219,-1.8068657903201202
17,3,0.0,0.0,1.0,-17.239787533520268,-13.818227194894746,1.548903383369601,39.702512026204424,47.29187380702915,33.51596376357091,23.04002268488343,6.469922795307921,18.725854282843827,15.199045422486108,-1.5848326089313898,-13.373415538542094,-0.9248220509110983,49.31754183826579,61.71988028904374,45.47327953838146,12.798737654331342,22.453544747986925,21.066480350993253,15.751422914965092,14.287940710687366,-8.695376930305041,15.5625016858572,49.59235744478344,53.976380872812335,28.399731553225312,14.415178042482836,27.199928885017307,27.825598353354923,16.674249620856376,-11.031460067473514,-15.926809802435939,8.809620371524272,48.002273920043315,52.12116698031007,35.46752093756725,14.168389532040182,13.923770103127287,21.55064268170259,26.432519702777824,-3.518159603840311,5.494167364208682,14.79275701467747,67.7054180647339,45.89374290894719,27.065379122696537,12.116253776086609,20.693887177125482,29.94283273196532,17.264906336995097,-27.017350425105473,-12.47814067739931,23.248800493443017,50.966664789009464,46.50208184079139,26.371314614890217,13.477136275828624,20.746580280496513,24.29550569085036,15.65061937975538,-3.7953579463235076,-8.132721423438989,14.96160117650683,62.3462519450024,40.235326500134256,16.547273446083025,-1.9947600266178434,23.042194447140528,14.122803826737545,-1.9367047044871448,-6.261421207070909,-6.24760004134244,38.90645728277935,60.19457754834191,40.077345447691776,22.413111424019366,31.041609657043548,18.69882200966012,29.127616099933597,5.952071125702853,-13.967696841497691,-7.688608425731696,32.270951591862655,55.23216756034646,43.72941246461389,18.383228240151233,13.72747900683561,23.56766285980481,28.059908185317845,3.741535379247373,-15.605134388759463,-0.062063603921598154,36.388420400485764,58.93370177148823,32.5318605422333,10.786541644371148,16.228183859740323,17.68838489076775,21.74479476819999,-0.046234941906549414
17,4,0.0,0.0,1.0,8.748573089459379,-20.38503910226745,11.016813336611172,39.680510384798055,56.72893726797096,34.55799424199762,16.17847556401999,-0.6897828163447155,26.420184806806358,29.2827612657421,-6.703352225376657,-19.84470539157585,2.1555103191117966,42.149193771906894,53.62309368792651,35.701858436052184,12.245784436714784,12.824996778681854,22.19701162148054,20.10933709288264,0.4640033006480877,-17.603866025169964,1.8870381979036068,46.9186572334968,52.86624542862679,37.93931669929644,15.441043467247475,14.19948456346828,35.04800995901829,31.200938908220074,-3.3106792427521476,-10.09691894865053,6.513742825836761,44.74769058194542,55.64760720547989,30.604869707787376,17.23701856881692,21.82129217212714,29.442015614938175,7.6781986011522445,-9.472111978979063,10.332866339512698,16.117952536818574,54.317935422303684,45.62966833520786,28.57401131620044,21.195724263472904,21.02134518373269,32.521782228644454,22.587189000309323,-10.813053912419775,-18.687633139997644,25.183734348368624,51.11589450033971,47.82896132716928,26.359576789661865,2.445022897380671,21.35855543178554,27.087559550461464,10.01804794468259,-10.192069083081144,-17.891248770641532,16.733048062208603,60.94479881102657,41.08083018983517,28.073349321255257,28.558463860927592,22.17080447766715,26.713181594047683,8.595643053550308,3.5521340233755545,-3.191148625128346,29.140656785554224,54.21740956666328,43.78224074132616,20.729538558239827,13.532282647117015,32.55182281973861,29.687092885973442,-0.23186128105483306,-9.768711514837063,-4.377401077999625,37.029735093389654,54.397196483037405,40.46903114680225,18.789879951691244,9.073578494949627,24.384002984727246,12.108906446362635,2.0678017734408747,-20.996203933510216,2.1838938872270126,42.100707472198174,56.03498084222768,40.855034469761314,18.11268948336043,11.10823629030017,33.973813962103186,31.11292920881719,4.20004142424011
17,5,0.0,0.0,1.0,9.160217106818683,-12.805380374139434,15.770439423559228,38.561453605957645,52.936815748037425,41.144260339164354,39.96395302935072,16.695657618056103,8.10219841206252,22.601845035778243,-2.6079102188444927,-23.521864308309688,4.869422760781218,41.29333125365094,61.02640474986408,31.616511901582598,12.625368093662914,16.03320775402169,24.65617293039232,30.05784074136588,-13.998502733150318,-14.421997654358668,6.112008907104953,42.28266414657688,55.27947783720952,31.77083284690381,1.833481893403997,12.613895861091656,30.094251726845908,21.45394830161417,-12.743271455643082,-4.573839860915621,4.395293707754782,50.65130490184218,53.79532039578503,33.89990849917064,10.38073799166972,13.049981796559686,19.035351778597764,4.780384417451444,-13.247963070098574,-13.61713799756576,25.025048498261853,53.48525333293364,64.45245652298537,28.7787074311803,12.46405561255392,18.886619243065866,30.01172915793214,12.466420194596582,-18.10202137317929,-11.788877686989752,20.041570938224233,51.48219435410635,41.18183323897827,22.780278928385748,12.237907956332144,27.88214059759084,27.504401409565553,8.433168942204617,-5.322226105569541,5.468264794412649,42.535335689829616,53.88127766711592,41.048257582216166,18.95618854135158,6.857062374785926,21.08806211624421,21.36940106003426,15.61864431713356,-28.730677320607075,3.946152773683279,26.87395701954231,69.80453384397818,52.040512328949504,18.237905663425686,9.433240013391414,24.121695879603053,24.386866544638153,-1.6760818222614606,-13.546011815937778,-3.288762405508689,31.69455703183435,53.548141166247234,40.3036543379967,22.880928160153776,17.46770647896722,9.949772561748425,25.649234632749458,2.3168149349023803,-19.648782060696686,4.302888406452222,35.70195936055849,52.27435379707239,39.925551928427005,17.405197407556944,13.279234604294883,24.628409176286258,23.783112120582068,-10.521790628638367
18,1,0.0,0.0,1.0,2.7027664100253137,-15.566064122819375,-2.371306946874932,38.0199458817158,54.98791254264683,34.806175351330495,16.656916700284018,13.653411135481646,17.331213251068768,25.014245183428084,-0.6233488415019208,-23.84462609769605,10.875686120384014,44.16232721844031,53.71231077917946,14.73247976567669,14.758893477862847,20.27334953712231,22.363336276689246,23.941737129246853,-7.968992839014022,-6.089054907227197,0.08761299602926975,31.29484431408541,52.3680604470744,28.033341730637765,17.392723469623558,4.527752582658547,25.292778166887256,17.602811258974167,-11.83826839074904,-13.270367550565625,10.199407845018142,45.28073207879209,44.961879854401744,26.54959578468018,17.324179460542233,17.202743689298263,36.55586133536458,21.179043329879363,-11.396678040071464,-11.521703595329168,13.305140865869348,50.10089302255623,55.5312476812888,33.26697799356145,16.484815042177743,12.038943947971156,25.39375975964056,7.310116421196312,-1.6683508169770587,-12.486998263755062,16.872563284922187,54.2620533079495,36.04414715610356,28.882632402914172,6.765746701521412,19.41574101684474,29.424985155587123,11.897510682496277,-14.141954417148545,-7.0740869700171185,21.286602945928358,52.593378131103684,48.97875997664606,19.049799734087138,20.01730243779013,14.98148284128828,28.0655802765895,14.205779298129281,-16.341454533893284,-7.8770010245761295,29.072103769882442,65.9264389979447,46.3352386010232,20.377395426213127,14.66334134722531,27.194499270855005,25.660064311634713,8.627831204648315,-18.8348841872466,-3.498741819830554,34.01387213665748,55.04211227098841,32.66122129066009,10.994678175593252,6.186776944201384,28.359223242075025,24.072446800176195,5.609080758178646,-19.270702790215744,-1.968476233770045,36.192186175547256,54.023585202601566,54.47658397564621,24.215356991985825,14.072690511174638,26.041809163092363,23.08077478340015,8.238729966939006
18,2,0.0,0.0,1.0,12.984483135069107,-8.340843318160204,8.189944927025945,35.29235395078841,57.56457795080384,28.065806695906048,9.187759326940643,15.035088333900417,25.97635033312231,21.56630144245108,6.209001771477511,-23.26171383669293,4.413030684289123,39.13170223362867,56.07485464868706,37.477128412093556,21.57011700737216,26.652811313010083,26.97476179847579,15.110056834409724,-10.810947393580122,-15.996322480735628,7.1581967956606345,45.68894914231536,51.21052121928863,32.42513152030087,19.186558652230467,14.577191625261078,27.631176211625935,26.89773621605731,-12.023342188025168,-13.398938913307555,15.97913477346014,46.849333469414155,53.89327891072434,29.6522401196915,13.436334581236123,22.853453253336667,29.84232286868928,9.965440177517166,-14.163596040232306,-12.403758611405674,12.315404893524029,44.270603276076024,56.24661811154765,32.62142058814836,10.542610675336686,17.4964734290658,24.933501326378632,8.449120456375297,-9.819684017367813,-15.622221159917412,21.400915097505962,54.94502298269991,58.69468489714945,28.6039912812681,20.13517349444971,22.06608131697486,30.54781718478134,8.07830713705986,-16.174781480065466,-10.649981386265768,29.501512123133615,41.79443883916424,48.11264002220955,24.608009285344334,11.005613354514097,25.753248124596883,34.36804948550028,6.449018704875971,-14.138985642000577,-22.905226327882332,29.348871515378644,32.85315745260542,55.79993545050431,38.966379442006954,3.3662129548190567,20.919995608894098,27.547964925915124,6.087972284269007,-15.563724850096257,-3.344810834363438,21.896282337662562,48.57886106457179,43.55807011058007,15.542214796167162,21.172296066114434,23.86294602325027,23.751800640756812,4.158823551833094,-17.716583883928145,-1.1590934739236405,37.486979783714304,56.50461250176065,44.22160022059556,22.694688519571983,17.388482324477522,20.152302835693877,18.817063657271273,-2.8979091660499448
18,3,0.0,0.0,1.0,-1.9969558616209926,-6.344501856219901,4.0217080557926685,42.19092931499745,56.10720020071283,38.15119798617091,17.75203764434706,17.317155212452583,24.238142292743444,20.33485163747925,-2.7997968226973953,-16.66697924069341,18.37567561946379,40.624390437837675,53.75537358818337,36.42375994786202,8.07881725395539,28.932640900090718,18.327218915474162,14.54692714063184,-0.763725990707254,-13.380440420939419,11.178017536573186,43.256633852626145,55.312992359629625,39.49821894101736,14.964717198831668,17.308192557689583,28.698673625443657,10.442133673671204,-7.114656532868816,-10.715600677842824,8.815179103837963,46.266532486101795,52.083335219729086,32.598641716211624,15.400488121610906,2.223752043076999,32.396695598928716,15.22706663201299,-4.979853176541452,-17.365339884136798,18.78585393051535,51.33732419884638,54.814470816683496,43.388887183572145,32.219795254668846,23.977036221135307,25.340759241844218,6.5989977399372375,-5.763600664741308,-21.45982085436399,20.698437043640762,48.589975212694306,45.50598586272156,23.69030410462727,6.535080723739461,27.749833587427982,28.956610549380287,7.737696035549376,-12.381799879516013,-9.363956038071487,19.95322433348216,53.80579129276258,49.482339679899525,25.555190928322624,0.1593293443988646,22.496518974201322,16.818470612038453,4.939984394553132,-24.423323880813374,-5.147400022876402,25.92997307817049,57.65853732411387,47.36316551256818,28.725113863021157,-4.224119914541145,25.5479940674747,30.400365671305742,10.36054135485409,-9.572382109299944,-10.226161485507102,32.57707976259401,53.746061408319036,39.263707834832516,18.35238787993808,17.985670250845963,22.974048023604958,32.44846222677108,7.376999502651124,-11.882106876388042,4.010207002489247,33.00372716394067,56.02789232715995,32.969866971683146,18.031915803595645,13.532742896705523,24.60648595890664,19.760547287030484,1.9275453442135282
18,4,0.0,0.0,1.0,6.602126851714443,-15.053257773324107,6.96823866836535,40.0649468641952,56.6694431669226,42.81523878923428,20.419705004462955,14.641838812457015,26.84291389314349,22.433998756968833,0.3581440406124399,-13.545336278941532,10.050649044615259,42.9007500940638,55.95245534773262,40.136032481333025,18.77751789023087,19.563507899521387,27.772506667017293,24.497499723312874,-3.151766769671736,-15.124713518522464,8.53007975302506,49.410041298482795,52.63115510956848,33.22080557490095,8.783105721603981,12.041149621097158,15.701209485593157,14.488789952878056,-12.362648747450276,-16.39407267397602,16.30952495866253,48.90101534854148,47.30523748280985,28.696728047178315,20.06713900627132,13.658331378113209,27.586540839932567,8.4765609537323,-6.277927740518987,-14.329862902962725,17.986700001607485,47.507995355646365,48.059413822029406,28.842400760788685,10.656516403602078,18.38290948658292,28.53043521028282,15.61398440499563,-12.294591038423677,-12.888926920979472,22.01419637914423,50.06110722785319,57.07656595561933,25.23510296404323,11.000275369564537,18.261786848782243,23.735338974950135,14.843421452300825,-12.91447520804408,-9.195708608321114,21.745061581101336,57.33544358880354,58.03637542602591,27.985912102524285,4.114835115714559,3.3726071837959886,14.361969101957893,8.229617724221448,-12.913592125395692,-0.07415736418646546,37.11698309276157,35.63979736148236,45.469540194463946,31.339037244881638,12.585896014407776,47.855259420187814,16.66870552641172,3.414082551808476,-7.554688773329839,-2.5032410417492,29.98189690085413,51.33540459969471,31.5821470057152,19.427827007121827,16.859908725591957,23.2542143441042,25.880215533298383,2.95706715472442,-13.930204359675743,-8.04626175816491,40.5692739131035,55.10071496430236,38.574580236676255,15.868885574378844,13.238276289369505,26.821961802235766,22.00117452716063,0.6604282666019523
